Date,Close
2018-01-02,103744.3828125
2018-01-03,108966.5546875
2018-01-04,109994.53125
2018-01-05,108678.71875
2018-01-08,107321.7734375
2018-01-09,107321.7734375
2018-01-10,106704.984375
2018-01-11,107321.7734375
2018-01-12,107198.4140625
2018-01-15,107116.171875
2018-01-16,106499.390625
2018-01-17,106088.1875
2018-01-18,106005.953125
2018-01-19,105060.1953125
2018-01-22,107321.7734375
2018-01-25,106088.1875
2018-01-26,103662.140625
2018-01-29,100742.6640625
2018-01-30,101153.859375
2018-01-31,101565.0546875
2018-02-01,100742.6640625
2018-02-02,101565.0546875
2018-02-05,98234.375
2018-02-06,95684.9609375
2018-02-07,95726.09375
2018-02-08,92518.765625
2018-02-09,92518.765625
2018-02-12,95808.328125
2018-02-13,96178.3984375
2018-02-21,99097.8828125
2018-02-22,97782.0625
2018-02-23,98686.6875
2018-02-26,99796.9140625
2018-02-27,99303.484375
2018-02-28,96712.953125
2018-03-01,95397.125
2018-03-02,93752.3515625
2018-03-05,92929.9609375
2018-03-06,90668.3984375
2018-03-07,90874.0
2018-03-08,90503.921875
2018-03-09,90627.28125
2018-03-12,90545.0390625
2018-03-13,89229.2109375
2018-03-14,88242.3515625
2018-03-15,87995.6328125
2018-03-16,93957.953125
2018-03-19,92518.765625
2018-03-20,92929.9609375
2018-03-21,92929.9609375
2018-03-22,94985.9375
2018-03-23,96795.1875
2018-03-26,100413.6953125
2018-03-27,100331.4609375
2018-03-28,98316.6171875
2018-03-29,98316.6171875
2018-03-30,98933.40625
2018-04-02,97864.296875
2018-04-03,94163.5546875
2018-04-04,92929.9609375
2018-04-05,93423.390625
2018-04-06,93423.390625
2018-04-09,92518.765625
2018-04-10,94574.75
2018-04-11,94574.75
2018-04-12,94574.75
2018-04-13,93670.109375
2018-04-16,94369.15625
2018-04-17,94163.5546875
2018-04-18,93752.3515625
2018-04-19,87255.484375
2018-04-20,91285.1875
2018-04-23,89434.8125
2018-04-24,89229.2109375
2018-04-26,90051.6015625
2018-04-27,87584.4296875
2018-05-02,87625.5625
2018-05-03,89352.5703125
2018-05-04,90051.6015625
2018-05-07,96342.875
2018-05-08,96589.5859375
2018-05-09,96219.5234375
2018-05-10,96219.5234375
2018-05-11,97041.9140625
2018-05-14,101153.859375
2018-05-15,102798.6328125
2018-05-16,103621.015625
2018-05-17,99303.484375
2018-05-18,103785.4921875
2018-05-21,103209.828125
2018-05-22,101935.125
2018-05-23,99920.265625
2018-05-24,99838.03125
2018-05-25,96219.5234375
2018-05-28,95397.125
2018-05-29,94163.5546875
2018-05-30,94163.5546875
2018-05-31,98686.6875
2018-06-01,100742.6640625
2018-06-04,99344.6015625
2018-06-05,101811.765625
2018-06-06,101565.0546875
2018-06-07,101976.25
2018-06-08,100742.6640625
2018-06-11,99920.265625
2018-06-12,98275.4921875
2018-06-13,96671.828125
2018-06-14,95849.453125
2018-06-15,96466.234375
2018-06-18,95397.125
2018-06-19,92518.765625
2018-06-20,93711.2265625
2018-06-21,92929.9609375
2018-06-22,92929.9609375
2018-06-25,92642.125
2018-06-26,91573.0234375
2018-06-27,91573.0234375
2018-06-28,90216.078125
2018-06-29,92724.359375
2018-07-02,94574.75
2018-07-03,93793.46875
2018-07-04,92929.9609375
2018-07-05,90462.8046875
2018-07-06,90462.8046875
2018-07-09,90750.6328125
2018-07-10,90462.8046875
2018-07-11,90462.8046875
2018-07-12,89681.5234375
2018-07-13,89640.4140625
2018-07-16,89599.28125
2018-07-17,89640.4140625
2018-07-18,89599.28125
2018-07-19,88406.8203125
2018-07-20,82238.90625
2018-07-23,86556.453125
2018-07-24,86350.8515625
2018-07-25,85117.265625
2018-07-26,85117.265625
2018-07-27,85117.265625
2018-07-30,85035.0234375
2018-07-31,84500.484375
2018-08-01,84294.8828125
2018-08-02,83883.6953125
2018-08-03,82197.78125
2018-08-06,81827.7109375
2018-08-07,81827.7109375
2018-08-08,82238.90625
2018-08-09,85528.4609375
2018-08-10,85939.6484375
2018-08-13,86350.8515625
2018-08-14,86350.8515625
2018-08-15,86762.0390625
2018-08-16,87173.25
2018-08-17,87584.4296875
2018-08-20,87584.4296875
2018-08-21,87584.4296875
2018-08-22,87584.4296875
2018-08-23,87378.84375
2018-08-24,87584.4296875
2018-08-27,90051.6015625
2018-08-28,91285.1875
2018-08-29,92929.9609375
2018-08-30,92929.9609375
2018-08-31,92929.9609375
2018-09-04,92025.3359375
2018-09-05,91655.265625
2018-09-06,91614.1484375
2018-09-07,91614.1484375
2018-09-10,91696.3828125
2018-09-11,91696.3828125
2018-09-12,91614.1484375
2018-09-13,91285.1875
2018-09-14,91614.1484375
2018-09-17,91326.3046875
2018-09-18,91696.3828125
2018-09-19,90462.8046875
2018-09-20,90421.6796875
2018-09-21,90051.6015625
2018-09-24,90010.484375
2018-09-25,90051.6015625
2018-09-26,90010.484375
2018-09-27,90462.8046875
2018-09-28,91490.78125
2018-10-01,91367.4296875
2018-10-02,92518.765625
2018-10-03,92806.6015625
2018-10-04,92929.9609375
2018-10-05,91778.625
2018-10-08,91778.625
2018-10-09,91778.625
2018-10-10,92929.9609375
2018-10-11,91285.1875
2018-10-12,91490.78125
2018-10-15,91696.3828125
2018-10-16,91285.1875
2018-10-17,91696.3828125
2018-10-18,91285.1875
2018-10-19,90462.8046875
2018-10-22,91285.1875
2018-10-23,91655.265625
2018-10-24,91285.1875
2018-10-25,91285.1875
2018-10-26,90956.234375
2018-10-29,91285.1875
2018-10-30,91367.4296875
2018-10-31,91490.78125
2018-11-01,91285.1875
2018-11-02,91285.1875
2018-11-05,91696.3828125
2018-11-06,91819.734375
2018-11-07,92518.765625
2018-11-08,92888.8515625
2018-11-09,92888.8515625
2018-11-12,95808.328125
2018-11-13,97699.8203125
2018-11-14,99920.265625
2018-11-15,100742.6640625
2018-11-16,100742.6640625
2018-11-19,100948.265625
2018-11-20,100125.8671875
2018-11-21,99509.078125
2018-11-22,99509.078125
2018-11-23,99303.484375
2018-11-26,97905.421875
2018-11-27,99509.078125
2018-11-28,102798.6328125
2018-11-29,102798.6328125
2018-11-30,102798.6328125
2018-12-03,103209.828125
2018-12-04,101976.25
2018-12-05,100948.265625
2018-12-06,101565.0546875
2018-12-07,101688.40625
2018-12-10,101976.25
2018-12-11,104032.21875
2018-12-12,104032.21875
2018-12-13,102880.8671875
2018-12-14,102963.109375
2018-12-17,102963.109375
2018-12-18,102963.109375
2018-12-19,102798.6328125
2018-12-20,101565.0546875
2018-12-21,101565.0546875
2018-12-24,101523.9296875
2018-12-25,101523.9296875
2018-12-26,102387.4375
2018-12-27,103127.5859375
2018-12-28,109994.53125
2019-01-02,102305.1953125
2019-01-03,100948.265625
2019-01-04,100002.5078125
2019-01-07,100331.4609375
2019-01-08,100331.4609375
2019-01-09,100331.4609375
2019-01-10,98686.6875
2019-01-11,98686.6875
2019-01-14,98686.6875
2019-01-15,98522.2109375
2019-01-16,98275.4921875
2019-01-17,96425.1171875
2019-01-18,96425.1171875
2019-01-21,96425.1171875
2019-01-22,96137.2734375
2019-01-23,96137.2734375
2019-01-24,95808.328125
2019-01-25,95808.328125
2019-01-28,95808.328125
2019-01-29,95808.328125
2019-01-30,95808.328125
2019-01-31,95808.328125
2019-02-01,95808.328125
2019-02-11,95931.6875
2019-02-12,97782.0625
2019-02-13,97083.0234375
2019-02-14,97864.296875
2019-02-15,98028.78125
2019-02-18,98686.6875
2019-02-19,99097.8828125
2019-02-20,100331.4609375
2019-02-21,101976.25
2019-02-22,101565.0546875
2019-02-25,101894.0
2019-02-26,101565.0546875
2019-02-27,101770.6484375
2019-02-28,98686.6875
2019-03-01,99509.078125
2019-03-04,99509.078125
2019-03-05,100125.8671875
2019-03-06,100290.34375
2019-03-07,99139.0
2019-03-08,100742.6640625
2019-03-11,100742.6640625
2019-03-12,103621.015625
2019-03-13,104854.609375
2019-03-14,104032.21875
2019-03-15,104361.171875
2019-03-18,100783.78125
2019-03-19,101976.25
2019-03-20,102593.03125
2019-03-21,102551.921875
2019-03-22,103209.828125
2019-03-25,102305.1953125
2019-03-26,103127.5859375
2019-03-27,103127.5859375
2019-03-28,102798.6328125
2019-03-29,102675.2734375
2019-04-01,102675.2734375
2019-04-02,101153.859375
2019-04-03,101523.9296875
2019-04-04,102716.390625
2019-04-05,101976.25
2019-04-08,102551.921875
2019-04-09,100783.78125
2019-04-10,101565.0546875
2019-04-11,101770.6484375
2019-04-12,100413.6953125
2019-04-16,101236.09375
2019-04-17,101482.8125
2019-04-18,94985.9375
2019-04-19,98892.28125
2019-04-22,99920.265625
2019-04-23,98892.28125
2019-04-24,98686.6875
2019-04-25,98275.4921875
2019-04-26,98357.7265625
2019-05-02,100208.1015625
2019-05-03,100208.1015625
2019-05-06,98892.28125
2019-05-07,99344.6015625
2019-05-08,99591.3125
2019-05-09,101153.859375
2019-05-10,101976.25
2019-05-13,101976.25
2019-05-14,104032.21875
2019-05-15,104032.21875
2019-05-16,100742.6640625
2019-05-17,105677.0
2019-05-20,108144.1640625
2019-05-21,108432.0
2019-05-22,108432.0
2019-05-23,107362.8828125
2019-05-24,107404.015625
2019-05-27,108966.5546875
2019-05-28,106910.578125
2019-05-29,107033.9375
2019-05-30,108349.765625
2019-05-31,109788.9296875
2019-06-03,111022.53125
2019-06-04,112256.1015625
2019-06-05,112667.3046875
2019-06-06,112667.3046875
2019-06-07,113654.1640625
2019-06-10,115874.6171875
2019-06-11,113489.6953125
2019-06-12,112667.3046875
2019-06-13,112667.3046875
2019-06-14,112256.1015625
2019-06-17,112256.1015625
2019-06-18,112256.1015625
2019-06-19,113284.09375
2019-06-20,113078.4921875
2019-06-21,114312.0859375
2019-06-24,115545.65625
2019-06-25,115874.6171875
2019-06-26,115956.859375
2019-06-27,111844.9140625
2019-06-28,113078.4921875
2019-07-01,114270.9609375
2019-07-02,113160.7265625
2019-07-03,113489.6953125
2019-07-04,114723.2734375
2019-07-05,115134.4609375
2019-07-08,115545.65625
2019-07-09,115545.65625
2019-07-10,117190.4296875
2019-07-11,117601.6328125
2019-07-12,118835.21875
2019-07-15,115956.859375
2019-07-16,117190.4296875
2019-07-17,117601.6328125
2019-07-18,116779.25
2019-07-19,113942.0
2019-07-22,113983.1171875
2019-07-23,114024.234375
2019-07-24,114106.484375
2019-07-25,116368.0546875
2019-07-26,114682.15625
2019-07-29,114312.0859375
2019-07-30,115545.65625
2019-07-31,114723.2734375
2019-08-01,115751.265625
2019-08-02,115134.4609375
2019-08-05,115216.7109375
2019-08-06,114805.515625
2019-08-07,115134.4609375
2019-08-08,115134.4609375
2019-08-09,113366.328125
2019-08-12,112831.78125
2019-08-13,113900.8828125
2019-08-14,113900.8828125
2019-08-15,117190.4296875
2019-08-16,113489.6953125
2019-08-19,113695.296875
2019-08-20,113695.296875
2019-08-21,114270.9609375
2019-08-22,113489.6953125
2019-08-23,113325.2109375
2019-08-26,112420.5859375
2019-08-27,111063.640625
2019-08-28,111844.9140625
2019-08-29,112256.1015625
2019-08-30,112256.1015625
2019-09-03,112009.390625
2019-09-04,108349.765625
2019-09-05,109377.75
2019-09-06,109377.75
2019-09-09,109377.75
2019-09-10,108144.1640625
2019-09-11,107938.5703125
2019-09-12,107404.015625
2019-09-13,108555.359375
2019-09-16,108555.359375
2019-09-17,109336.625
2019-09-18,109089.90625
2019-09-19,109007.671875
2019-09-20,109788.9296875
2019-09-23,109213.265625
2019-09-24,108144.1640625
2019-09-25,108144.1640625
2019-09-26,108349.765625
2019-09-27,109583.3359375
2019-09-30,108390.8828125
2019-10-01,107732.96875
2019-10-02,108925.4296875
2019-10-03,107732.96875
2019-10-04,106088.1875
2019-10-07,106910.578125
2019-10-08,106293.7890625
2019-10-09,104977.9609375
2019-10-10,104977.9609375
2019-10-11,105964.828125
2019-10-14,106293.7890625
2019-10-15,105594.7578125
2019-10-16,105265.796875
2019-10-17,104032.21875
2019-10-18,103662.140625
2019-10-21,100742.6640625
2019-10-22,103579.90625
2019-10-23,103621.015625
2019-10-24,104032.21875
2019-10-25,105265.796875
2019-10-28,105882.59375
2019-10-29,106910.578125
2019-10-30,107321.7734375
2019-10-31,107116.171875
2019-11-01,106910.578125
2019-11-04,106910.578125
2019-11-05,106910.578125
2019-11-06,106910.578125
2019-11-07,106910.578125
2019-11-08,106910.578125
2019-11-11,104895.7265625
2019-11-12,104854.609375
2019-11-13,103621.015625
2019-11-14,103621.015625
2019-11-15,103621.015625
2019-11-18,104032.21875
2019-11-19,103209.828125
2019-11-20,101277.2265625
2019-11-21,99097.8828125
2019-11-22,96630.71875
2019-11-25,95808.328125
2019-11-26,94574.75
2019-11-27,94780.3359375
2019-11-28,94574.75
2019-11-29,92929.9609375
2019-12-02,94163.5546875
2019-12-03,94204.671875
2019-12-04,94862.578125
2019-12-05,95314.890625
2019-12-06,95808.328125
2019-12-09,96959.65625
2019-12-10,95849.453125
2019-12-11,95849.453125
2019-12-12,95890.5625
2019-12-13,95890.5625
2019-12-16,95808.328125
2019-12-17,95808.328125
2019-12-18,95808.328125
2019-12-19,95808.328125
2019-12-20,96260.6328125
2019-12-23,96466.234375
2019-12-24,95808.328125
2019-12-25,95602.7265625
2019-12-26,95972.796875
2019-12-27,94780.3359375
2019-12-30,94574.75
2019-12-31,93752.3515625
2020-01-02,92107.578125
2020-01-03,92354.296875
2020-01-06,92025.3359375
2020-01-07,92107.578125
2020-01-08,91778.625
2020-01-09,93341.15625
2020-01-10,96013.9296875
2020-01-13,96178.3984375
2020-01-14,95808.328125
2020-01-15,96219.5234375
2020-01-16,95931.6875
2020-01-17,96425.1171875
2020-01-20,97041.9140625
2020-01-21,95808.328125
2020-01-22,95602.7265625
2020-01-30,89640.4140625
2020-01-31,87173.25
2020-02-03,85898.5390625
2020-02-04,83472.484375
2020-02-05,79771.734375
2020-02-06,78126.9609375
2020-02-07,80182.9296875
2020-02-10,80182.9296875
2020-02-11,79771.734375
2020-02-12,78538.1640625
2020-02-13,78538.1640625
2020-02-14,78044.7265625
2020-02-17,76482.1796875
2020-02-18,73192.625
2020-02-19,73192.625
2020-02-20,74015.015625
2020-02-21,74261.734375
2020-02-24,73192.625
2020-02-25,73192.625
2020-02-26,72781.4296875
2020-02-27,71218.890625
2020-02-28,66613.5234375
2020-03-02,69903.0703125
2020-03-03,69903.0703125
2020-03-04,69491.875
2020-03-05,69491.875
2020-03-06,66860.234375
2020-03-09,63858.515625
2020-03-10,63858.515625
2020-03-11,62501.5625
2020-03-12,59458.73046875
2020-03-13,59212.01953125
2020-03-16,61679.18359375
2020-03-17,58019.55078125
2020-03-18,55922.45703125
2020-03-19,52221.70703125
2020-03-20,51810.5078125
2020-03-23,48192.0
2020-03-24,47492.96875
2020-03-25,49343.34375
2020-03-26,51399.31640625
2020-03-27,53290.8125
2020-03-30,49795.65625
2020-03-31,50576.9296875
2020-04-01,50618.046875
2020-04-03,51399.31640625
2020-04-06,54277.6796875
2020-04-07,56333.65234375
2020-04-08,56744.84765625
2020-04-09,57567.23046875
2020-04-10,57978.4296875
2020-04-13,57978.4296875
2020-04-14,58965.296875
2020-04-15,62912.75390625
2020-04-16,64804.2578125
2020-04-17,68011.578125
2020-04-20,72740.3125
2020-04-21,69903.0703125
2020-04-22,71959.046875
2020-04-23,74261.734375
2020-04-24,74015.015625
2020-04-27,74015.015625
2020-04-28,69903.0703125
2020-04-29,67024.71875
2020-05-04,63735.1484375
2020-05-05,62378.2109375
2020-05-06,64968.73828125
2020-05-07,69491.875
2020-05-08,70725.4609375
2020-05-11,71177.7734375
2020-05-12,71342.2578125
2020-05-13,70725.4609375
2020-05-14,70807.6953125
2020-05-15,70807.6953125
2020-05-18,71136.65625
2020-05-19,70725.4609375
2020-05-20,70931.0546875
2020-05-21,72370.2421875
2020-05-22,71547.8515625
2020-05-25,71959.046875
2020-05-26,72082.3984375
2020-05-27,72041.28125
2020-05-28,72041.28125
2020-05-29,72534.71875
2020-06-01,73069.265625
2020-06-02,75248.59375
2020-06-03,74015.015625
2020-06-04,73603.8203125
2020-06-05,73603.8203125
2020-06-08,74837.40625
2020-06-09,73480.46875
2020-06-10,73192.625
2020-06-11,72781.4296875
2020-06-12,70725.4609375
2020-06-15,68258.2890625
2020-06-16,68299.4140625
2020-06-17,68299.4140625
2020-06-18,68381.6484375
2020-06-19,68381.6484375
2020-06-22,68258.2890625
2020-06-23,67435.9140625
2020-06-24,65791.125
2020-06-25,65791.125
2020-06-26,67764.859375
2020-06-29,65996.71875
2020-06-30,64557.54296875
2020-07-01,67024.71875
2020-07-02,68628.3671875
2020-07-03,71959.046875
2020-07-06,74220.6171875
2020-07-07,76112.109375
2020-07-08,79360.5546875
2020-07-09,84294.8828125
2020-07-10,84706.0859375
2020-07-13,82238.90625
2020-07-14,80182.9296875
2020-07-15,78743.75
2020-07-16,79360.5546875
2020-07-17,78949.3515625
2020-07-20,78538.1640625
2020-07-21,78250.3203125
2020-07-22,78168.0859375
2020-07-23,77222.3359375
2020-07-24,74467.328125
2020-07-27,71136.65625
2020-07-28,74015.015625
2020-07-29,70314.265625
2020-07-30,69944.1953125
2020-07-31,69080.671875
2020-08-03,69491.875
2020-08-04,70396.5078125
2020-08-05,72370.2421875
2020-08-06,75043.0
2020-08-07,75659.7890625
2020-08-10,73973.8984375
2020-08-11,73398.2265625
2020-08-12,73562.703125
2020-08-13,75248.59375
2020-08-14,76070.984375
2020-08-17,75577.5546875
2020-08-18,74261.734375
2020-08-19,74261.734375
2020-08-20,73850.546875
2020-08-21,73850.546875
2020-08-24,75248.59375
2020-08-25,76687.78125
2020-08-26,75742.0234375
2020-08-27,75248.59375
2020-08-28,74837.40625
2020-08-31,78743.75
2020-09-01,78126.9609375
2020-09-03,79689.4921875
2020-09-04,79031.5859375
2020-09-07,79031.5859375
2020-09-08,78620.3984375
2020-09-09,78126.9609375
2020-09-10,77715.7734375
2020-09-11,77304.578125
2020-09-14,77386.8125
2020-09-15,77386.8125
2020-09-16,77386.8125
2020-09-17,77386.8125
2020-09-18,77633.53125
2020-09-21,78126.9609375
2020-09-22,77715.7734375
