Date,Close
2018-01-02,28289.4296875
2018-01-03,29478.0625
2018-01-04,30001.056640625
2018-01-05,29287.880859375
2018-01-08,29668.240234375
2018-01-09,29382.970703125
2018-01-10,29145.244140625
2018-01-11,29145.244140625
2018-01-12,28764.880859375
2018-01-15,29810.876953125
2018-01-16,29430.515625
2018-01-17,28289.4296875
2018-01-18,29002.60546875
2018-01-19,29953.515625
2018-01-22,31522.50390625
2018-01-25,33376.76953125
2018-01-26,35706.48828125
2018-01-29,38178.84765625
2018-01-30,39462.56640625
2018-01-31,38416.5703125
2018-02-01,38987.109375
2018-02-02,38987.109375
2018-02-05,36704.94140625
2018-02-06,34708.04296875
2018-02-07,37132.84375
2018-02-08,36562.3046875
2018-02-09,38511.6640625
2018-02-12,39272.3828125
2018-02-13,37941.1171875
2018-02-21,37798.48046875
2018-02-22,37560.75390625
2018-02-23,38036.20703125
2018-02-26,38083.75390625
2018-02-27,37370.5703125
2018-02-28,38036.20703125
2018-03-01,38131.296875
2018-03-02,37988.6640625
2018-03-05,35373.66796875
2018-03-06,37085.30078125
2018-03-07,35468.76171875
2018-03-08,35849.125
2018-03-09,35468.76171875
2018-03-12,33947.31640625
2018-03-13,35801.58203125
2018-03-14,36514.76171875
2018-03-15,36277.03125
2018-03-16,37418.1171875
2018-03-19,37513.20703125
2018-03-20,37560.75390625
2018-03-21,38083.75390625
2018-03-22,37941.1171875
2018-03-23,37513.20703125
2018-03-26,37560.75390625
2018-03-27,36609.8515625
2018-03-28,36514.76171875
2018-03-29,37513.20703125
2018-03-30,37988.6640625
2018-04-02,40603.6484375
2018-04-03,42553.0078125
2018-04-04,42410.36328125
2018-04-05,42980.9140625
2018-04-06,42315.28125
2018-04-09,43741.640625
2018-04-10,42790.734375
2018-04-11,40270.8359375
2018-04-12,40318.37890625
2018-04-13,38939.56640625
2018-04-16,38511.6640625
2018-04-17,38749.38671875
2018-04-18,38416.5703125
2018-04-19,37132.84375
2018-04-20,38036.20703125
2018-04-23,35373.66796875
2018-04-24,33994.859375
2018-04-26,32806.23046875
2018-04-27,33994.859375
2018-05-02,33757.1328125
2018-05-03,34327.6796875
2018-05-04,33804.6796875
2018-05-07,34993.30859375
2018-05-08,34470.30859375
2018-05-09,34137.49609375
2018-05-10,31902.87109375
2018-05-11,32330.775390625
2018-05-14,32996.40234375
2018-05-15,33994.859375
2018-05-16,33281.6796875
2018-05-17,33186.58984375
2018-05-18,32806.23046875
2018-05-21,31427.4140625
2018-05-22,29525.60546875
2018-05-23,30428.966796875
2018-05-24,30761.783203125
2018-05-25,29620.697265625
2018-05-28,27576.25
