Date,Close
2018-01-02,10368.6474609375
2018-01-03,10760.974609375
2018-01-04,10929.115234375
2018-01-05,10424.6943359375
2018-01-08,10648.880859375
2018-01-09,10424.6943359375
2018-01-10,10424.6943359375
2018-01-11,10480.7412109375
2018-01-12,10704.927734375
2018-01-15,10929.115234375
2018-01-16,10929.115234375
2018-01-17,10873.068359375
2018-01-18,10648.880859375
2018-01-19,10985.162109375
2018-01-22,10648.880859375
2018-01-25,10929.115234375
2018-01-26,10592.833984375
2018-01-29,10648.880859375
2018-01-30,10648.880859375
2018-01-31,10424.6943359375
2018-02-01,10368.6474609375
2018-02-02,10088.4140625
2018-02-05,9864.2265625
2018-02-06,9387.8291015625
2018-02-07,9808.1796875
2018-02-08,9527.9462890625
2018-02-09,9808.1796875
2018-02-12,9864.2265625
2018-02-13,10256.5537109375
2018-02-21,9808.1796875
2018-02-22,9415.8525390625
2018-02-23,9752.1328125
2018-02-26,9527.9462890625
2018-02-27,10032.3671875
2018-02-28,9415.8525390625
2018-03-01,9527.9462890625
2018-03-02,9640.0400390625
2018-03-05,9471.8994140625
2018-03-06,9640.0400390625
2018-03-07,9359.8056640625
2018-03-08,9443.8759765625
2018-03-09,9247.712890625
2018-03-12,9135.619140625
2018-03-13,9219.689453125
2018-03-14,8967.478515625
2018-03-15,8855.3857421875
2018-03-16,8911.4326171875
2018-03-19,9387.8291015625
2018-03-20,9135.619140625
2018-03-21,9275.736328125
2018-03-22,9191.666015625
2018-03-23,9219.689453125
2018-03-26,9387.8291015625
2018-03-27,9331.7822265625
2018-03-28,8967.478515625
2018-03-29,8967.478515625
2018-03-30,9079.572265625
2018-04-02,9107.595703125
2018-04-03,8575.1513671875
2018-04-04,8687.2451171875
2018-04-05,8827.3623046875
2018-04-06,8911.4326171875
2018-04-09,8659.2216796875
2018-04-10,8407.01171875
2018-04-11,8407.01171875
2018-04-12,8435.03515625
2018-04-13,8463.05859375
2018-04-16,8575.1513671875
2018-04-17,8575.1513671875
2018-04-18,8575.1513671875
2018-04-19,8575.1513671875
2018-04-20,8407.01171875
2018-04-23,8967.478515625
2018-04-24,8575.1513671875
2018-04-26,8463.05859375
2018-04-27,8883.4091796875
2018-05-02,8631.1982421875
2018-05-03,8435.03515625
2018-05-04,7874.5673828125
2018-05-07,8407.01171875
2018-05-08,8519.1044921875
2018-05-09,9079.572265625
2018-05-10,9079.572265625
2018-05-11,9247.712890625
2018-05-14,9415.8525390625
2018-05-15,9415.8525390625
2018-05-16,9303.759765625
2018-05-17,9331.7822265625
2018-05-18,9275.736328125
2018-05-21,9415.8525390625
2018-05-22,9612.0166015625
2018-05-23,9415.8525390625
2018-05-24,8967.478515625
2018-05-25,8855.3857421875
2018-05-28,8939.455078125
2018-05-29,9191.666015625
2018-05-30,8687.2451171875
2018-05-31,9079.572265625
2018-06-01,9219.689453125
2018-06-04,9219.689453125
2018-06-05,9079.572265625
2018-06-06,9023.525390625
2018-06-07,9079.572265625
2018-06-08,9079.572265625
2018-06-11,8883.4091796875
2018-06-12,9135.619140625
2018-06-13,9219.689453125
2018-06-14,8855.3857421875
2018-06-15,8659.2216796875
2018-06-18,9079.572265625
2018-06-19,8659.2216796875
2018-06-20,8883.4091796875
2018-06-21,8687.2451171875
2018-06-22,8687.2451171875
2018-06-25,8883.4091796875
2018-06-26,8603.1748046875
2018-06-27,8294.91796875
2018-06-28,8322.94140625
2018-06-29,8154.80126953125
2018-07-02,8042.70751953125
2018-07-03,8154.80126953125
2018-07-04,8126.77783203125
2018-07-05,8126.77783203125
2018-07-06,8378.98828125
2018-07-09,8378.98828125
2018-07-10,8939.455078125
2018-07-11,8855.3857421875
2018-07-12,9247.712890625
2018-07-13,9303.759765625
2018-07-16,9303.759765625
2018-07-17,9275.736328125
2018-07-18,9079.572265625
2018-07-19,8939.455078125
2018-07-20,8967.478515625
2018-07-23,8799.3388671875
2018-07-24,8855.3857421875
2018-07-25,8519.1044921875
2018-07-26,8126.77783203125
2018-07-27,8098.75439453125
2018-07-30,8154.80126953125
2018-07-31,8378.98828125
2018-08-01,8350.96484375
2018-08-02,7902.5908203125
2018-08-03,7930.6142578125
2018-08-06,7930.6142578125
2018-08-07,7902.5908203125
2018-08-08,7958.6376953125
2018-08-09,8070.73095703125
2018-08-10,7846.5439453125
2018-08-13,7846.5439453125
2018-08-14,7734.45068359375
2018-08-15,7370.146484375
2018-08-16,7370.146484375
2018-08-17,7426.193359375
2018-08-20,7566.31005859375
2018-08-21,7650.38037109375
2018-08-22,7986.66064453125
2018-08-23,7846.5439453125
2018-08-24,7986.66064453125
2018-08-27,7930.6142578125
2018-08-28,7762.47412109375
2018-08-29,7790.4970703125
2018-08-30,7566.31005859375
2018-08-31,7566.31005859375
2018-09-04,7538.287109375
2018-09-05,7510.263671875
2018-09-06,7426.193359375
2018-09-07,7426.193359375
2018-09-10,7734.45068359375
2018-09-11,8210.84765625
2018-09-12,8238.87109375
2018-09-13,8014.68408203125
2018-09-14,7790.4970703125
2018-09-17,7678.40380859375
2018-09-18,8182.82470703125
2018-09-19,8743.2919921875
2018-09-20,9331.7822265625
2018-09-21,9331.7822265625
2018-09-24,9135.619140625
2018-09-25,9527.9462890625
2018-09-26,10172.4833984375
2018-09-27,10648.880859375
2018-09-28,10200.5068359375
2018-10-01,10088.4140625
2018-10-02,9920.2734375
2018-10-03,10088.4140625
2018-10-04,10116.4375
2018-10-05,10172.4833984375
2018-10-08,10088.4140625
2018-10-09,10200.5068359375
2018-10-10,10648.880859375
2018-10-11,9920.2734375
2018-10-12,10284.5771484375
2018-10-15,10424.6943359375
2018-10-16,9864.2265625
2018-10-17,10144.4609375
2018-10-18,10088.4140625
2018-10-19,10312.6005859375
2018-10-22,11013.1845703125
2018-10-23,11069.2314453125
2018-10-24,11321.4423828125
2018-10-25,11097.2548828125
2018-10-26,10873.068359375
2018-10-29,10648.880859375
2018-10-30,10004.34375
2018-10-31,10144.4609375
2018-11-01,10256.5537109375
2018-11-02,10564.8115234375
2018-11-05,10592.833984375
2018-11-06,10929.115234375
2018-11-07,10929.115234375
2018-11-08,10929.115234375
2018-11-09,10536.7880859375
2018-11-12,10368.6474609375
2018-11-13,10648.880859375
2018-11-14,10536.7880859375
2018-11-15,10788.998046875
2018-11-16,10985.162109375
2018-11-19,11041.2080078125
2018-11-20,11097.2548828125
2018-11-21,11097.2548828125
2018-11-22,11097.2548828125
2018-11-23,10817.021484375
2018-11-26,10817.021484375
2018-11-27,10536.7880859375
2018-11-28,10424.6943359375
2018-11-29,10452.7177734375
2018-11-30,10452.7177734375
2018-12-03,10536.7880859375
2018-12-04,10536.7880859375
2018-12-05,10340.6240234375
2018-12-06,10256.5537109375
2018-12-07,10256.5537109375
2018-12-10,10312.6005859375
2018-12-11,10200.5068359375
2018-12-12,10200.5068359375
2018-12-13,9976.3203125
2018-12-14,10088.4140625
2018-12-17,10060.390625
2018-12-18,9864.2265625
2018-12-19,9640.0400390625
2018-12-20,9527.9462890625
2018-12-21,9471.8994140625
2018-12-24,9191.666015625
2018-12-25,8911.4326171875
2018-12-26,8967.478515625
2018-12-27,9079.572265625
2018-12-28,8911.4326171875
2019-01-02,8575.1513671875
2019-01-03,8463.05859375
2019-01-04,8911.4326171875
2019-01-07,9499.9228515625
2019-01-08,9219.689453125
2019-01-09,9471.8994140625
2019-01-10,9415.8525390625
2019-01-11,9583.9931640625
2019-01-14,9527.9462890625
2019-01-15,10172.4833984375
2019-01-16,9668.0634765625
2019-01-17,9836.203125
2019-01-18,9836.203125
2019-01-21,9808.1796875
2019-01-22,9303.759765625
2019-01-23,9331.7822265625
2019-01-24,9535.232421875
2019-01-25,10194.90234375
2019-01-28,10044.9775390625
2019-01-29,10314.8427734375
2019-01-30,10434.7822265625
2019-01-31,10314.8427734375
2019-02-01,10374.8125
2019-02-11,10614.6923828125
2019-02-12,10914.54296875
2019-02-13,11454.2724609375
2019-02-14,11154.4228515625
2019-02-15,11034.482421875
2019-02-18,10764.6181640625
2019-02-19,10974.5126953125
2019-02-20,10794.6025390625
2019-02-21,10794.6025390625
2019-02-22,11004.498046875
2019-02-25,10944.52734375
2019-02-26,10914.54296875
2019-02-27,10194.90234375
2019-02-28,10884.5576171875
2019-03-01,11514.2431640625
2019-03-04,11634.1826171875
2019-03-05,11634.1826171875
2019-03-06,11694.1533203125
2019-03-07,12113.943359375
2019-03-08,12533.7333984375
2019-03-11,12593.703125
2019-03-12,13463.2685546875
2019-03-13,13043.478515625
2019-03-14,13793.103515625
2019-03-15,13733.1337890625
2019-03-18,13493.2529296875
2019-03-19,13373.3134765625
2019-03-20,13313.34375
2019-03-21,12923.5380859375
2019-03-22,12953.5234375
2019-03-25,12413.79296875
2019-03-26,13253.373046875
2019-03-27,13493.2529296875
2019-03-28,13283.3583984375
2019-03-29,13313.34375
2019-04-01,13013.4931640625
2019-04-02,13373.3134765625
2019-04-03,14302.8486328125
2019-04-04,14392.8037109375
2019-04-05,14512.7431640625
2019-04-08,14272.86328125
2019-04-09,13973.013671875
2019-04-10,13613.193359375
2019-04-11,14032.9833984375
2019-04-12,14482.7587890625
2019-04-16,14092.953125
2019-04-17,14092.953125
2019-04-18,13763.1181640625
2019-04-19,13553.2236328125
2019-04-22,12893.552734375
2019-04-23,13283.3583984375
2019-04-24,13613.193359375
2019-04-25,13223.388671875
2019-04-26,13043.478515625
2019-05-02,13253.373046875
2019-05-03,13073.462890625
2019-05-06,13253.373046875
2019-05-07,13313.34375
2019-05-08,13403.298828125
2019-05-09,13703.1484375
2019-05-10,14032.9833984375
2019-05-13,13853.0732421875
2019-05-14,14212.8935546875
2019-05-15,14152.923828125
2019-05-16,14182.908203125
2019-05-17,14152.923828125
2019-05-20,14152.923828125
2019-05-21,15022.48828125
2019-05-22,14842.5791015625
2019-05-23,15352.32421875
2019-05-24,14752.6240234375
2019-05-27,15082.458984375
2019-05-28,15112.443359375
2019-05-29,15652.173828125
2019-05-30,15412.2939453125
2019-05-31,14662.6689453125
2019-06-03,13853.0732421875
2019-06-04,14392.8037109375
2019-06-05,14512.7431640625
2019-06-06,14362.818359375
2019-06-07,14812.59375
2019-06-10,14932.5341796875
2019-06-11,14992.50390625
2019-06-12,14602.6982421875
2019-06-13,14392.8037109375
2019-06-14,14392.8037109375
2019-06-17,14092.953125
2019-06-18,13853.0732421875
2019-06-19,13793.103515625
2019-06-20,14092.953125
2019-06-21,13793.103515625
2019-06-24,14092.953125
2019-06-25,14092.953125
2019-06-26,14512.7431640625
2019-06-27,14032.9833984375
2019-06-28,14332.833984375
2019-07-01,14332.833984375
2019-07-02,14212.8935546875
2019-07-03,14392.8037109375
2019-07-04,15172.4140625
2019-07-05,15172.4140625
2019-07-08,15112.443359375
2019-07-09,15052.4736328125
2019-07-10,14902.548828125
2019-07-11,14752.6240234375
2019-07-12,14392.8037109375
2019-07-15,14482.7587890625
2019-07-16,14392.8037109375
2019-07-17,14452.7734375
2019-07-18,14392.8037109375
2019-07-19,14542.728515625
2019-07-22,14392.8037109375
2019-07-23,14182.908203125
2019-07-24,14092.953125
2019-07-25,14092.953125
2019-07-26,13823.0888671875
2019-07-29,13253.373046875
2019-07-30,13253.373046875
2019-07-31,13133.43359375
2019-08-01,13283.3583984375
2019-08-02,13763.1181640625
2019-08-05,13433.283203125
2019-08-06,12683.658203125
2019-08-07,12593.703125
2019-08-08,13073.462890625
2019-08-09,12773.61328125
2019-08-12,13013.4931640625
2019-08-13,12683.658203125
2019-08-14,12773.61328125
2019-08-15,12533.7333984375
2019-08-16,12413.79296875
2019-08-19,12533.7333984375
2019-08-20,12263.8681640625
2019-08-21,12293.853515625
2019-08-22,12383.8076171875
2019-08-23,12323.837890625
2019-08-26,12413.79296875
2019-08-27,12833.5830078125
2019-08-28,13223.388671875
2019-08-29,12953.5234375
2019-08-30,13253.373046875
2019-09-03,12773.61328125
2019-09-04,12833.5830078125
2019-09-05,12833.5830078125
2019-09-06,12653.6728515625
2019-09-09,12893.552734375
