Date,Close
2018-01-02,24236.080078125
2018-01-03,24192.015625
2018-01-04,24412.345703125
2018-01-05,23795.42578125
2018-01-08,24412.345703125
2018-01-09,25778.376953125
2018-01-10,25558.05078125
2018-01-11,25910.57421875
2018-01-12,25558.05078125
2018-01-15,26439.361328125
2018-01-16,26439.361328125
2018-01-17,24764.869140625
2018-01-18,25778.376953125
2018-01-19,26880.017578125
2018-01-22,27893.52734375
2018-01-25,29832.4140625
2018-01-26,30449.33203125
2018-01-29,29964.609375
2018-01-30,29523.953125
2018-01-31,29347.69140625
2018-02-01,29347.69140625
2018-02-02,29700.216796875
2018-02-05,27629.1328125
2018-02-06,27320.673828125
2018-02-07,27981.658203125
2018-02-08,27717.263671875
2018-02-09,26835.953125
2018-02-12,27981.658203125
2018-02-13,28201.986328125
2018-02-21,29171.4296875
2018-02-22,29435.82421875
2018-02-23,31462.83984375
2018-02-26,31683.16796875
2018-02-27,32256.021484375
2018-02-28,32520.416015625
2018-03-01,31506.90625
2018-03-02,31639.103515625
2018-03-05,29964.609375
2018-03-06,31374.7109375
2018-03-07,30669.66015625
2018-03-08,30625.59375
2018-03-09,31286.578125
2018-03-12,31727.234375
2018-03-13,31727.234375
2018-03-14,32520.416015625
2018-03-15,32520.416015625
2018-03-16,32917.0078125
2018-03-19,32740.7421875
2018-03-20,32608.548828125
2018-03-21,32388.21875
2018-03-22,31727.234375
2018-03-23,30801.857421875
2018-03-26,31683.16796875
2018-03-27,31286.578125
2018-03-28,31066.25
2018-03-29,31286.578125
2018-03-30,31066.25
2018-04-02,32608.548828125
2018-04-03,32740.7421875
2018-04-04,32388.21875
2018-04-05,32388.21875
2018-04-06,32388.21875
2018-04-09,32520.416015625
2018-04-10,32828.875
2018-04-11,31374.7109375
2018-04-12,31242.513671875
2018-04-13,29920.544921875
2018-04-16,29039.232421875
2018-04-17,29523.953125
2018-04-18,28554.509765625
2018-04-19,26880.017578125
2018-04-20,28201.986328125
2018-04-23,26263.099609375
2018-04-24,26439.361328125
2018-04-26,25646.1796875
2018-04-27,26439.361328125
2018-05-02,25646.1796875
2018-05-03,26263.099609375
2018-05-04,25998.705078125
2018-05-07,27364.740234375
2018-05-08,26880.017578125
2018-05-09,26219.03515625
2018-05-10,24897.06640625
2018-05-11,25513.982421875
2018-05-14,25690.24609375
2018-05-15,25866.509765625
2018-05-16,25117.39453125
2018-05-17,25029.26171875
2018-05-18,24897.06640625
2018-05-21,24544.541015625
2018-05-22,23531.03125
2018-05-23,24015.75390625
2018-05-24,23486.966796875
2018-05-25,22032.80078125
2018-05-28,20622.701171875
2018-05-29,22032.80078125
2018-05-30,22914.11328125
2018-05-31,23839.490234375
2018-06-01,25117.39453125
2018-06-04,26130.90234375
2018-06-05,25822.443359375
2018-06-06,26042.771484375
2018-06-07,25866.509765625
2018-06-08,26307.1640625
2018-06-11,25998.705078125
2018-06-12,25558.05078125
2018-06-13,26395.296875
2018-06-14,25602.115234375
2018-06-15,25998.705078125
2018-06-18,24897.06640625
2018-06-19,24897.06640625
2018-06-20,25602.115234375
2018-06-21,25117.39453125
2018-06-22,25866.509765625
2018-06-25,26174.966796875
2018-06-26,26130.90234375
2018-06-27,25558.05078125
2018-06-28,25513.982421875
2018-06-29,25558.05078125
2018-07-02,25602.115234375
2018-07-03,24676.736328125
2018-07-04,24500.474609375
2018-07-05,22914.11328125
2018-07-06,24236.080078125
2018-07-09,23795.42578125
2018-07-10,23398.833984375
2018-07-11,22561.587890625
2018-07-12,23090.375
2018-07-13,24147.951171875
2018-07-16,24192.015625
2018-07-17,24588.607421875
2018-07-18,25337.720703125
2018-07-19,25029.26171875
2018-07-20,25029.26171875
2018-07-23,24941.130859375
2018-07-24,25117.39453125
2018-07-25,24368.27734375
2018-07-26,24985.197265625
2018-07-27,24897.06640625
2018-07-30,25249.591796875
2018-07-31,25778.376953125
2018-08-01,25822.443359375
2018-08-02,25998.705078125
2018-08-03,25778.376953125
2018-08-06,25998.705078125
2018-08-07,27100.345703125
2018-08-08,27364.740234375
2018-08-09,27012.21484375
2018-08-10,27981.658203125
2018-08-13,28113.853515625
2018-08-14,27673.19921875
2018-08-15,26703.755859375
