Date,Close
2018-01-02,10484.3359375
2018-01-03,10441.8330078125
2018-01-04,10512.6728515625
2018-01-05,10470.1689453125
2018-01-08,10824.3701171875
2018-01-09,10838.537109375
2018-01-10,10725.193359375
2018-01-11,11461.9306640625
2018-01-12,12042.8193359375
2018-01-15,11617.779296875
2018-01-16,11759.458984375
2018-01-17,11277.74609375
2018-01-18,11362.7548828125
2018-01-19,11051.05859375
2018-01-22,11051.05859375
2018-01-25,10796.033203125
2018-01-26,11334.4189453125
2018-01-29,11561.1064453125
2018-01-30,11617.779296875
2018-01-31,11476.0986328125
2018-02-01,11419.42578125
2018-02-02,11476.0986328125
2018-02-05,10909.3779296875
2018-02-06,10342.65625
2018-02-07,10767.6982421875
2018-02-08,10427.6640625
2018-02-09,10711.025390625
2018-02-12,11051.05859375
2018-02-13,11022.7216796875
2018-02-21,10810.201171875
2018-02-22,10767.6982421875
2018-02-23,10654.353515625
2018-02-26,10852.705078125
2018-02-27,10909.3779296875
2018-02-28,10966.048828125
2018-03-01,11051.05859375
2018-03-02,11051.05859375
2018-03-05,10881.0419921875
2018-03-06,10881.0419921875
2018-03-07,10739.361328125
2018-03-08,10654.353515625
2018-03-09,10654.353515625
2018-03-12,10597.6806640625
2018-03-13,10767.6982421875
2018-03-14,10654.353515625
2018-03-15,10541.0087890625
2018-03-16,10484.3359375
2018-03-19,10427.6640625
2018-03-20,10725.193359375
2018-03-21,10923.5458984375
2018-03-22,10739.361328125
2018-03-23,10484.3359375
2018-03-26,10456.0009765625
2018-03-27,10456.0009765625
2018-03-28,10597.6806640625
2018-03-29,10597.6806640625
2018-03-30,10626.0166015625
2018-04-02,10541.0087890625
2018-04-03,10399.3291015625
2018-04-04,10342.65625
2018-04-05,9563.416015625
2018-04-06,9903.447265625
2018-04-09,9818.439453125
2018-04-10,9350.89453125
2018-04-11,8713.333984375
2018-04-12,8713.333984375
2018-04-13,8500.814453125
2018-04-16,8330.7978515625
2018-04-17,8585.8212890625
2018-04-18,8670.830078125
2018-04-19,8500.814453125
2018-04-20,8458.3095703125
2018-04-23,7884.50439453125
2018-04-24,7374.45556640625
2018-04-26,7225.69189453125
2018-04-27,7246.94384765625
2018-05-02,7013.17138671875
2018-05-03,6800.65087890625
2018-05-04,6970.6669921875
2018-05-07,7395.7080078125
2018-05-08,7225.69189453125
2018-05-09,7289.44775390625
2018-05-10,7204.439453125
2018-05-11,7204.439453125
2018-05-14,7204.439453125
2018-05-15,7225.69189453125
2018-05-16,7565.724609375
2018-05-17,7310.69970703125
2018-05-18,7289.44775390625
2018-05-21,7098.17919921875
2018-05-22,6651.88671875
2018-05-23,6588.130859375
2018-05-24,6715.642578125
2018-05-25,6588.130859375
2018-05-28,6205.59423828125
2018-05-29,6248.09814453125
2018-05-30,6248.09814453125
2018-05-31,6311.85400390625
2018-06-01,6588.130859375
2018-06-04,6588.130859375
2018-06-05,7013.17138671875
2018-06-06,7013.17138671875
2018-06-07,7438.21142578125
2018-06-08,7353.20361328125
2018-06-11,6928.1630859375
2018-06-12,6800.65087890625
2018-06-13,7055.67529296875
2018-06-14,7034.42333984375
2018-06-15,7140.68359375
2018-06-18,6715.642578125
2018-06-19,6588.130859375
2018-06-20,6800.65087890625
