Date,Close
2018-01-02,150271.109375
2018-01-03,149940.828125
2018-01-04,151922.421875
2018-01-05,150271.109375
2018-01-08,148619.765625
2018-01-09,149280.3125
2018-01-10,147959.234375
2018-01-11,143996.046875
2018-01-12,145977.65625
2018-01-15,145911.59375
2018-01-16,142807.078125
2018-01-17,141353.921875
2018-01-18,138711.78125
2018-01-19,139372.328125
2018-01-22,136069.65625
2018-01-25,131445.953125
2018-01-26,126161.6796875
2018-01-29,126822.203125
2018-01-30,135673.34375
2018-01-31,132767.0
2018-02-01,128143.28125
2018-02-02,122859.015625
2018-02-05,124246.1328125
2018-02-06,115593.15625
2018-02-07,119160.0234375
2018-02-08,116914.2265625
2018-02-09,119556.3515625
2018-02-12,123915.859375
2018-02-13,125038.765625
2018-02-21,122198.484375
2018-02-22,118829.765625
2018-02-23,119556.3515625
2018-02-26,118895.8203125
2018-02-27,121537.9453125
2018-02-28,119556.3515625
2018-03-01,116121.578125
2018-03-02,114800.515625
2018-03-05,117905.0234375
2018-03-06,119556.3515625
2018-03-07,117574.7578125
2018-03-08,120216.8828125
2018-03-09,118301.3359375
2018-03-12,116121.578125
2018-03-13,113545.5
2018-03-14,110374.953125
2018-03-15,108987.8359375
2018-03-16,106675.96875
2018-03-19,106742.0234375
2018-03-20,109648.3671875
2018-03-21,113479.4609375
2018-03-22,111960.234375
2018-03-23,109318.09375
2018-03-26,106742.0234375
2018-03-27,104364.1015625
2018-03-28,100466.96875
2018-03-29,98485.3671875
2018-03-30,104298.0625
2018-04-02,103703.5703125
2018-04-03,101061.4453125
2018-04-04,97098.25
2018-04-05,100400.9140625
2018-04-06,102382.515625
2018-04-09,100466.96875
2018-04-10,103109.1015625
2018-04-11,105817.28125
2018-04-12,104364.1015625
2018-04-13,101061.4453125
2018-04-16,99079.84375
2018-04-17,99872.484375
2018-04-18,96437.71875
2018-04-19,91285.5625
2018-04-20,97626.6796875
2018-04-23,92474.5234375
2018-04-24,90823.1953125
2018-04-26,87916.8515625
2018-04-27,89171.8671875
2018-05-02,87256.3203125
2018-05-03,85803.1484375
2018-05-04,88841.6015625
2018-05-07,90492.9296875
2018-05-08,89634.234375
2018-05-09,93795.59375
2018-05-10,93861.640625
2018-05-11,95579.03125
